id,title,original_title,overview,original_language,adult,popularity,release_date,vote_average,vote_count
1202306,Hell House LLC: Lineage,Hell House LLC: Lineage,"After a near-death experience, Vanessa Shepherd faces nightmares in Abaddon. As mysterious deaths occur around her, she discovers her connection to the Abaddon Hotel, Carmichael Manor, and decades of unexplained murders.",en,False,1.3619,2025-08-22,4.7,48.0
976573,Elemental,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",en,False,22.0692,2023-06-14,7.593,5459.0
10515,Castle in the Sky,天空の城ラピュタ,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,ja,False,9.4168,1986-08-02,7.97,4736.0
1071646,My First of May,無名指,"When his chronically ill daughter reenters his life after a decade apart, a former squash champion must face old wounds and rediscover what it means to be a father in this emotional journey of love and redemption.",cn,False,0.928,2025-08-22,6.0,2.0
1513319,Hollywood Grit,Hollywood Grit,"When his daughter vanishes from a Hollywood jazz club, a detective must battle mobsters, starlets, and his own demons to unearth the sinister truth lurking behind LA's neon lights.",en,False,1.6262,2025-08-22,6.4,5.0
1264573,Lurker,Lurker,"When a twenty-something retail clerk encounters a rising pop star, he takes the opportunity to edge his way into the in-crowd. But as the line between friend and fan blurs beyond recognition, access and proximity become a matter of life and death.",en,False,7.8019,2025-08-22,6.444,63.0
1468057,GATAO: Big Brothers,角頭－鬥陣欸,"Michael and his right-hand man Scorpion, who find themselves embroiled in their father Ko's turf war against rival gangs in Taipei, setting off a conflict between old and new generations of gangsters. The film is the latest installment in the Gatao franchise, following the narrative of a young successor trying to expand his power while navigating the volatile underworld.",zh,False,6.137,2025-08-21,6.25,12.0
1151334,Eenie Meanie,Eenie Meanie,A former teenage getaway driver gets dragged back into her unsavory past when a former employer offers her a chance to save the life of her chronically unreliable ex-boyfriend.,en,False,6.2127,2025-08-21,6.306,340.0
76163,The Expendables 2,The Expendables 2,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",en,False,10.8955,2012-08-15,6.4,7256.0
10764,Quantum of Solace,Quantum of Solace,"Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",en,False,10.2011,2008-10-29,6.341,8660.0
2300,Space Jam,Space Jam,"With their freedom on the line, the Looney Tunes seek the help of NBA superstar Michael Jordan to win a basketball game against a team of moronic aliens.",en,False,11.3763,1996-11-15,6.807,6489.0
1531905,Battle of the Wolf,生死危机,"Flight attendants Zhang Zhiyong and Yang Man team up to battle international criminals on a flight home, protecting passengers and thwarting a terrorist plot.",zh,False,2.0828,2025-08-21,5.5,3.0
913290,Barbarian,Barbarian,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",en,False,12.1618,2022-09-08,6.874,3382.0
1517212,The Truth About Jussie Smollett?,The Truth About Jussie Smollett?,"The shocking true story of an allegedly fake story that some now say might just be a true story. With first-hand interviews from those at the helm, including investigating police, lawyers, journalists and Jussie himself, this compelling documentary invites the audience to decide for themselves who is telling The Truth About Jussie Smollett?",en,False,1.2346,2025-08-21,5.389,27.0
1743862,Peacemaker: Season 2,Peacemaker: Season 2,Peacemaker discovers an alternate world where life is everything he wishes it could be. But this discovery also forces him to face his traumatic past and take the future into his own hands.,en,False,0.1071,2025-08-21,0.0,0.0
1532913,Times of Peril,危情风云,"On the turbulent border of Country K, where conflict rages year-round, police officer Song Shao loses his comrade during a mission. Because of the organization’s schemes, his wife is also implicated and killed. To protect his only daughter, Song Shao retires and lives in hiding under a false name, while secretly tracking the enemies who destroyed his family. At last, when his daughter is drawn into a kidnapping case, his foes reveal themselves, and a bloody battle begins",zh,False,1.6739,2025-08-20,1.0,1.0
1533696,BALDIAS,BALDIAS,,es,False,0.6378,2025-08-20,0.0,0.0
529203,The Croods: A New Age,The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",en,False,12.5154,2020-11-25,7.438,4194.0
9869,Patriot Games,Patriot Games,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.",en,False,8.9757,1992-06-04,6.682,1852.0
2605,Short Circuit,Short Circuit,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",en,False,7.0487,1986-05-09,6.65,1648.0
1300116,Fall for Me,Fall for Me,"Lilli is suspicious of her sister's new fiance, but when an attractive stranger enters her life, she's suddenly distracted by the thralls of desire.",de,False,8.2796,2025-08-20,6.1,235.0
1532500,Berna's Eyes,Sytë e Bernës,"Berna, a young woman weighed down by unspoken trauma, moves through the neon-lit streets of Prishtina, haunted by a menacing spectre from her past. As she attempts to navigate her bleak existence, a series of violent encounters forces her to confront her deepest fears.",sq,False,0.7492,2025-08-19,0.0,0.0
1495,Kingdom of Heaven,Kingdom of Heaven,"After his wife dies, a blacksmith named Balian is thrust into royalty, political intrigue and bloody holy wars during the Crusades.",en,False,21.2353,2005-05-03,7.078,5118.0
82992,Fast & Furious 6,Fast & Furious 6,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries; Dominic unexpectedly gets sidetracked with facing his presumed deceased girlfriend, Letty.",en,False,1.4795,2013-05-21,6.816,11278.0
808023,The Virtuoso,The Virtuoso,"Danger, deception and murder descend upon a sleepy town when a professional assassin accepts a new assignment from his enigmatic boss.",en,False,5.3938,2021-04-30,5.891,440.0
718821,Twisters,Twisters,"As storm season intensifies, the paths of former storm chaser Kate Carter and reckless social-media superstar Tyler Owens collide when terrifying phenomena never seen before are unleashed. The pair and their competing teams find themselves squarely in the paths of multiple storm systems converging over central Oklahoma in the fight of their lives.",en,False,11.4165,2024-07-10,6.767,3084.0
25237,Come and See,Иди и смотри,"The invasion of a village in Belarus by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",ru,False,9.7532,1985-10-17,8.204,1894.0
1520583,Back! Stage,백! 스테이지,,ko,False,0.5996,2025-08-18,10.0,1.0
1522950,Tarik,Tarik,"After being expelled from school in Lazarevac, Tarik is forced to leave his single mother, Marija, and move to Novi Pazar to live with his father, Safet, and his family.",sr,False,1.7112,2025-08-18,5.5,2.0
1531808,痴鸡小队,痴鸡小队,,zh,False,0.2955,2025-08-17,1.0,1.0
1949,Zodiac,Zodiac,"Over the course of a decade, editors of the San Francisco Chronicle entice themselves in the murders of the Zodiac Killer. However, as time runs its course, interest in the case dwindles in the eyes of the professionals. The Killer stops interacting with the public. However, believing he has the answers, an amateur cartoonist from the initial sightings races against time to prevent what he believes is another murder.",en,False,15.0582,2007-03-02,7.533,11714.0
338952,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",en,False,13.3609,2018-11-14,6.833,11569.0
71552,American Reunion,American Reunion,"The characters we met a little more than a decade ago return to East Great Falls for their high school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",en,False,9.0637,2012-04-04,6.313,4758.0
1857,The Transformers: The Movie,The Transformers: The Movie,"The Autobots must stop a colossal planet-consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",en,False,7.0736,1986-08-08,7.144,611.0
1573703,Tall Sad Girl and Short Punk Girl Are Friends,Tall Sad Girl and Short Punk Girl Are Friends,"Rebellious and outspoken Kat befriends lonely introvert Amanda, but when a bully from Kat's past outs her against her will, their budding friendship is put to the test.",en,False,1.9105,2025-08-15,9.0,1.0
1461181,Hierarchy,Hierarchy,"In an undisclosed area of Texas after two adoptive brothers become entangled in criminal activity, forced to evade law enforcement and the greedy Russian mafia.",en,False,4.4767,2025-08-15,5.989,47.0
1254624,Night Always Comes,Night Always Comes,"Facing eviction in a city her family can no longer afford, a woman plunges into a desperate and increasingly dangerous all-night search to raise $25,000.",en,False,4.4734,2025-08-15,6.08,292.0
1324923,A Quiet Place Part III,A Quiet Place Part III,The third installment in the franchise. Plot TBA.,en,False,2.3848,2027-07-28,0.0,0.0
1511625,A Sparrow's Song,A Sparrow's Song,"Inspired by a true story, a widowed air raid warden in the midst of World War II struggles to overcome grief and rediscover joy in her life – until she finds a dying sparrow she hopes to save.",de,False,1.1444,2025-08-14,0.0,0.0
49017,Dracula Untold,Dracula Untold,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire, Dracula.",en,False,7.8573,2014-10-01,6.466,6575.0
14840,The Shadow Play,Gölge Oyunu,"Mahmut and Abidin work as comedians at a night club, Mahmut is honest yet Abidin is sly. A deaf and mute girl named Kumru is brought to work in the night club.",tr,False,2.8279,1992-09-02,7.275,40.0
205321,Sharknado,Sharknado,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia.",en,False,5.0056,2013-07-11,3.916,1712.0
11569,Hellraiser III: Hell on Earth,Hellraiser III: Hell on Earth,Pinhead is set loose on the sinful streets of New York City to create chaos with a fresh cadre of Cenobitic kin.,en,False,3.6497,1992-09-11,5.644,859.0
9982,Chicken Little,Chicken Little,"When the sky really is falling and sanity has flown the coop, who will rise to save the day? Together with his hysterical band of misfit friends, Chicken Little must hatch a plan to save the planet from alien invasion and prove that the world's biggest hero is a little chicken.",en,False,13.3806,2005-11-04,5.919,4217.0
9398,Zoolander,Zoolander,"Clear the runway for Derek Zoolander, VH1's three-time male model of the year. His face falls when hippie-chic Hansel scooters in to steal this year's award. The evil fashion guru Mugatu seizes the opportunity to turn Derek into a killing machine. It's a well-designed conspiracy and only with the help of Hansel and a few well-chosen accessories like Matilda can Derek make the world safe for male models everywhere.",en,False,7.7333,2001-09-28,6.224,5014.0
1242434,Highest 2 Lowest,Highest 2 Lowest,"When a titan music mogul, widely known as having the ""best ears in the business"", is targeted with a ransom plot, he is jammed up in a life-or-death moral dilemma.",en,False,8.1318,2025-08-14,5.5,507.0
1510305,Cloistered Sister,Sorella di Clausura,"36-year-old Stela has higher education but unable to keep a job. Since she was 12, she's been in love with a Serbian musician from the former Yugoslavia. One of the musician's alleged mistresses promises Stela that she will help her meet her idol.",ro,False,1.5498,2025-08-13,2.0,1.0
1530338,Cemento,Cemento,"​A cement factory, a crowded urban city, a flooded coastal town, and the Manila Bay intersect to construct the spaces of a developing nation uncertain of its future.",tl,False,1.1288,2025-08-14,0.0,0.0
1186640,Popemobile,Papamobile,"To mark his recent appointment, the new Pope prepares for a tour of Latin America, only to find that the Vatican is bankrupt. A rich Mexican woman offers to help out. In return for financing his trip, she demands he attends an event in his honour in the city of Ciudad Juarez – Mexico’s capital of crime. The “guardian angel” turns out to be a drug trafficker, and when she discovers that a lookalike Pope has been sent in his place, confusion, laughter and unexpected chaos ensue.",fr,False,2.1155,2025-08-13,3.088,17.0
873797,Pretty Crazy,악마가 이사왔다,"A pastry chef apprentice lives unaware she becomes a wild she-devil nightly. Her family hires their neighbor to watch her night version, as he falls for her day self while seeking to break her curse.",ko,False,2.5612,2025-08-13,7.1,33.0
77950,Turbo,Turbo,The tale of an ordinary garden snail who dreams of winning the Indy 500.,en,False,10.389,2013-07-11,6.279,3740.0
19912,The Final Destination,The Final Destination,A horrifying premonition saves a young man and his friends from death during a racetrack accident but terrible fates await them nonetheless.,en,False,10.3524,2009-08-26,5.613,3976.0
9637,Scooby-Doo,Scooby-Doo,"When the Mystery Inc. gang is invited to Spooky Island, a popular amusement park, they soon discover that the attractions aren't the only things that are spooky. Strange things are happening, and it's up to Scooby, Shaggy, Fred, Daphne, and Velma to uncover the truth behind the mysterious happenings.",en,False,12.711,2002-06-14,6.113,4837.0
1954,The Butterfly Effect,The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",en,False,13.1587,2004-01-17,7.579,8377.0
537921,Fixed,Fixed,"After learning he's getting neutered, a dog has 24 hours to squeeze in one last balls-to-the-wall adventure with the boys.",en,False,4.4847,2025-08-13,6.156,160.0
1659194,The Othered Scene,他人的場景,"When words pass from one person to another, whose do they become? Revisiting a post-war plague on Quemoy, memories of a survivor gather drifting fragments: a 16mm travelogue, charcoal drawings, electronic sound, and spoken testimony, forming a layered meditation on transmission and the unstable ownership of stories.",en,False,0.2614,2025-08-12,0.0,0.0
1303356,Hearts on Fire,L'Épreuve du feu,"Hugo is 19 years old. Like every summer, he spends his holidays on an Atlantic island, in the small family house. But this year is different: Hugo has undergone a physical transformation and arrives with his girlfriend, Queen, a beautician whose lively chatter and long, glittery nails contrast sharply with the young man’s modesty and shyness. Before long, the couple becomes the focus of everyone’s attention.",fr,False,1.8522,2025-08-13,7.285,114.0
1153399,Coolie,கூலி,"Deva, once living a quiet life, is shaken when his close friend dies under suspicious circumstances. Determined to uncover the truth, he infiltrates a powerful gang operating in the shadows. As he investigates, Deva becomes entangled in a dangerous web of crime, betrayal, and secrets from his own past, forcing him to confront powerful enemies while protecting the ones he loves.",ta,False,3.1369,2025-08-13,6.201,87.0
1528547,Assassination: 1932,暗杀1932,"In 1932 Shanghai, a resistance leader and a gangster join forces to eliminate a Japanese military strategist. Their mission leads to violent encounters, public uprising, and ultimate sacrifice in the fight for freedom.",zh,False,2.0567,2025-08-12,5.0,3.0
1510385,Irkalla – Gilgamesh's Dream,اركالا حلم كاكلمش,"In Baghdad's streets, Chum-Chum, a diabetic and dreamy nine-year-old, believes the Tigris hides a gate to Irkalla, the underworld where he can revive his lost parents. As his friend Moody is pulled into a militia plot, Chum-Chum must choose between myth and truth.",ar,False,0.3632,2025-08-12,0.0,0.0
1268429,Desire Lines,Linije želje,"Branko dwells on the fringes of Belgrade society. Isolated and unable to sleep, he speaks to no-one. His only obsession seems to be his younger brother, whose muddy shoes, bloodstained sheets, and murky whereabouts unsettle him. As paranoia sets in, Branko realises his brother isn't the strange one. He is.",sh,False,2.0129,2025-08-12,0.0,0.0
1738895,Asian Tour 2025: The Movie,Asian Tour 2025: The Movie,Take a look back and enjoy the highlights from the FC Barcelona tour of Japan and South Korea.,es,False,5.8205,2025-08-11,0.0,0.0
1354933,Judas' Gospel,Il Vangelo di Giuda,"An innovative approach in retelling the tale of Judas Iscariot, known for his biblical betrayal of Jesus when he disclosed his whereabouts for 30 pieces of silver. About to die, Judas reflects on his life and his relationship with Jesus and the disciples.",it,False,1.0384,2025-08-11,6.667,3.0
7191,Cloverfield,Cloverfield,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",en,False,12.224,2008-01-15,6.721,7988.0
197,Braveheart,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",en,False,18.6857,1995-05-24,7.945,11285.0
1522351,Rio Remains Beautiful,O Rio de Janeiro Continua Lindo,"Within the revelry of Rio's Carnival, Ilma writes to her son. How does she sense his presence in the crowd?",pt,False,0.7654,2025-08-10,0.0,0.0
1528660,Holy Ghost,Holy Ghost,"A kidnapped girl in Augusta claims her rescuer was Jim, a deceased cop. Detective Wells probes the case as another child vanishes, revealing old murders and raising questions about a ghostly presence.",en,False,1.7421,2025-08-11,5.9,22.0
1628006,Last Night in Communism,Ultima Noapte,"Elena Stoica, a resident doctor at a hospital, faces a silent enemy: tuberculosis. With the healthcare system in ruins and no real hope for treatment, Elena devises a dangerous lie, a fictitious trip to a medical congress in Paris.",ro,False,0.3903,2025-08-10,0.0,0.0
273481,Sicario,Sicario,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,en,False,16.8896,2015-09-17,7.424,9723.0
1528612,ray,레이,"Ray is an experimental film that stages an emotional farce centered around intoxicated figures, juxtaposing the structure of desire with X-ray imagery that exposes and refracts the body.",ko,False,0.7324,2025-08-10,0.0,0.0
127380,Finding Dory,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,en,False,14.1571,2016-06-16,7.043,12762.0
1605820,We Used to Take the Long Way Home,We Used to Take the Long Way Home,"Returning to Vietnam for the first time since middle school, a teenage girl reunites with old friends for a nostalgic summer road trip to 'Lake Perfect.’ Racing through the countryside and armed with her camera, she attempts to uncover how much of what she left behind remains unchanged, only to discover the past she hoped to reclaim has been invariably altered by oceans of time.",vi,False,0.6519,2025-08-09,0.0,0.0
1510429,She,She,A choral narrative about female workers in one of the largest electronic industrial plants based in Vietnam.,it,False,2.1252,2025-08-09,9.5,2.0
424783,Bumblebee,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",en,False,10.7411,2018-11-22,6.721,6725.0
9392,The Descent,The Descent,"After a personal tragedy, Sarah joins her friends on a caving expedition in the Appalachian Mountains. But when a rockfall traps them deep underground, their adventure turns into a nightmare. As they search for a way out, the group discovers they are not alone—lurking in the darkness are savage, cave-dwelling creatures. With rising tension and dwindling trust, the women must fight to survive against both the predators and each other.",en,False,12.0669,2005-07-08,6.986,4498.0
188927,Star Trek Beyond,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",en,False,16.1455,2016-07-07,6.792,7191.0
82825,Kahaani,कहानी,"Pregnant and alone in the city of Kolkata, a woman begins a relentless search for her missing husband, only to find that nothing is what it seems.",hi,False,2.2325,2012-03-08,7.192,356.0
1878,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,"Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.",en,False,7.7421,1998-05-22,7.201,5094.0
665,Ben-Hur,Ben-Hur,"In ancient Judea, a Jewish aristocrat opposing Roman occupation of his homeland reunites with his childhood friend, now a Roman commander — setting in motion a saga of betrayal, adventure, tragedy, revenge, and faith.",en,False,15.4266,1959-11-18,7.9,3198.0
1283671,Peak Everything,Amour Apocalypse,"Adam is a kind-hearted kennel-owner. Hypersensitive and borderline depressed, Adam orders a therapeutic solar lamp. Through the lamp’s supplier's technical support line, he meets Tina, a radiant woman with a voice that soothes all of his worries. This unexpected encounter changes everything: Earth trembles, and hearts explode… It's love!",fr,False,2.7477,2025-08-08,6.045,11.0
4951,10 Things I Hate About You,10 Things I Hate About You,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",en,False,15.4563,1999-03-30,7.597,9048.0
447332,A Quiet Place,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,en,False,16.7745,2018-04-03,7.395,15540.0
1305653,Dongji Rescue,东极岛,"Inspired by the real life rescue of over 300 British soldiers in 1942, Dongji Rescue is a rousing, action-packed story of heroism on the high seas. When the Japanese warship Lisbon Maru is torpedoed off the coast of Dongji Island, the lives of over 300 British POWs on board are at risk of being claimed by the sea. Their only hope is a small group of defiant Chinese fisherman who will do anything to rescue and protect them from their captors.",zh,False,3.336,2025-08-08,8.213,61.0
1236204,Birthrite,Birthrite,"When a pregnant woman is bequeathed a home from an estranged aunt, she and her girlfriend leave the city behind to begin new chapter. But when a karmic debt threatens the life of their unborn child, they soon discover their place in the cursed history of the town.",en,False,1.314,2025-08-08,3.9,28.0
274870,Passengers,Passengers,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",en,False,9.0919,2016-12-21,6.956,14375.0
1258509,The Love That Remains,Ástin sem eftir er,"Tenderly captures a year in the life of a family as the parents navigate their separation. Through both playful and heartfelt moments, the film portrays the bittersweet essence of faded love and shared memories amidst the changing seasons.",is,False,2.4085,2025-08-08,6.2,31.0
1471951,Undertone,Undertone,"NOTE: Not to be confused with A24's feature film Undertone directed by Ian Tuason.  A sound recordist captures strange sonic phenomena underneath their house, and things escalate from there.",en,False,0.5946,2025-08-08,4.0,1.0
65086,The Woman in Black,The Woman in Black,"The story follows a young lawyer, Arthur Kipps, who is ordered to travel to a remote village and sort out a recently deceased client’s papers. As he works alone in the client’s isolated house, Kipps begins to uncover tragic secrets, his unease growing when he glimpses a mysterious woman dressed only in black. Receiving only silence from the locals, Kipps is forced to uncover the true identity of the Woman in Black on his own, leading to a desperate race against time when he discovers her true identity.",en,False,4.884,2012-02-03,6.145,3720.0
1422052,Descendent,Descendent,"After a traumatic brain injury triggers terrifying visions of extraterrestrials and a newfound talent for drawing, a father-to-be begins to question his reality and becomes obsessed with the need to protect his family from an unseen threat.",en,False,1.8889,2025-08-08,5.718,62.0
985602,My Mother's Wedding,My Mother's Wedding,"Three sisters return to their home for the third wedding of their twice-widowed mother. But the mother and daughters are forced to revisit the past and confront the future, with help from a colorful group of unexpected wedding guests.",en,False,3.1055,2025-08-08,6.281,48.0
1448139,All Eyes On You,All Eyes On You,"A young couple moves to their new home in the peaceful countryside, hoping for a fresh start, but become convinced that their neighbours are watching them.",en,False,1.4537,2025-08-07,10.0,1.0
1314239,Pamali: The Little Devil,Pamali: Tumbal,"When Putri's mother suddenly disappeared mysteriously, she decided to trace the available clues to find her mother again, starting from walking through a haunter forest, an abandoned factory, until arriving at an old house which turned out to be inhabited by ""tuyul"" and the terrifying black ""kuntilanak"".",id,False,1.0692,2025-08-07,7.6,8.0
1744657,Wolf Empire,Wolf Empire,The unprecedented fight for the American West.,en,False,0.0,,0.0,0.0
1744621,Cielos azules,Cielos azules,"Luis is a city architect with a strained relationship with his boss. A call from his sister, Clara, changes his life forever. A murder compels him to piece together memories of his rural childhood and his relationships with his parents and a mysterious woman who will shape his destiny. The film opens with a murder involving Luis; reconstructing his life—his childhood, his parents, and his sister—gradually reveals the story behind the killing. Luis works for Carbone, a wealthy construction company owner who mistreats him and places ever-increasing demands on him. His only sources of stability are his friend Francisco and his sister Clara.",es,False,0.0,,0.0,0.0
1744593,Történetek az elveszett birodalomból,Történetek az elveszett birodalomból,,hu,False,0.0,,0.0,0.0
1744543,Dama Dum Mast Kalandar,Dama Dum Mast Kalandar,Follows two friends navigating the pressures and comic complications of building stability abroad while struggling with the emotional pull of home and belonging.,en,False,0.0,,0.0,0.0
1744521,Haje,하제,,ko,False,0.0,,0.0,0.0
1744505,SOUS LES VAGUES,SOUS LES VAGUES,,fr,False,0.0,2027-09-18,0.0,0.0
1744459,"before I wake up, take me somewhere nice","before I wake up, take me somewhere nice",A dreamlike portrayal of flora and fauna in an experimental way.,en,False,0.0,2025-02-16,0.0,0.0
1744354,Zombie Date Night in Tlokweng,Zombie Date Night in Tlokweng,"A horror-comedy about a young couple's romantic evening that takes an unexpected turn when their roommate returns home after fleeing a religious sermon that left a congregation possessed by demonic spirits. However, little do they know that danger has followed them home.",tn,False,0.0,2023-07-21,0.0,0.0
1744298,Bachha Gabbar Ka,Bachha Gabbar Ka,"Veeru, 25, finishes his 12th, & now wishes to become a rapper, but as soon as he puts forth his dream in front of his family, they think he wishes to become a raper (balatkari) & throws him out of the house. While figuring out what next, He is been lifted by a few bandits. Veeru enjoys their company & decides to be a bandit himself. But then he is confused whether to become a rapper or a bandit.",en,False,0.0,,0.0,0.0
1744259,Butterfly Lovers,梁祝．化蝶,,zh,False,0.0,,0.0,0.0
1744231,DRAGÕES DO IMPERIO - O LEGADO DE SHOGUN,DRAGÕES DO IMPERIO - O LEGADO DE SHOGUN,,pt,False,0.0,,0.0,0.0
1744214,Bigshot Business,Bigshot Business,A young man leaves his mothers house to pursue his dreams of becoming an influencer,en,False,0.0,,0.0,0.0
1744182,Poor Gilded Girls,Poor Gilded Girls,"Poor Gilded Girls follows Alina, a scholarship student at an elite boarding school, who becomes captivated by Helena and her wealthy circle of friends. Drawn into a world of designer clothes, pills, parties, and privilege, Alina slowly begins to blur the line between admiration and obsession. As her desire to belong turns into a desperate need to become someone else, the illusion of wealth and status unravels, leading both girls toward a tragic and violent confrontation. A psychological drama about class, identity, envy, and the dangerous cost of wanting a life that was never yours.",en,False,0.0071,,10.0,1.0
1744158,PA Test,PA Test,"Alois finds himself daydreaming again. Aidan tries to help, but things don't look too good. He keeps seeing an Alzheimer's Disease poster everywhere.",en,False,0.0071,2025-04-03,0.0,0.0
1744152,Jupiter,Jupiter,"Struggling over her father's death, Eris embarks on a journey to photograph Jupiter and grows closer to her sister, Stella.",en,False,0.0071,2025-04-03,0.0,0.0
1744150,“The Betrayal” - A Short Film by the Winner of Our Minecraft Hunger Games,“The Betrayal” - A Short Film by the Winner of Our Minecraft Hunger Games,a bunch of friends short film directed by turtlewithhat,en,False,0.0071,,0.0,0.0
1744064,Le Fond de la Seine,Le Fond de la Seine,,fr,False,0.0071,,0.0,0.0
1744014,As Sócias,As Sócias,,pt,False,0.0143,,0.0,0.0
1744004,Untitled Gilmore Girls Documentary,Untitled Gilmore Girls Documentary,An upcoming documentary about the series.,en,False,0.0071,,0.0,0.0
1744003,The Secret Lives of Baba Segi's Wives,The Secret Lives of Baba Segi's Wives,A rich patriarch's delicate family falls apart when his youngest of four wives cannot have a child.,yo,False,0.0143,,0.0,0.0
1743920,"Um Lugar, o Menino e o Vento","Um Lugar, o Menino e o Vento",,pt,False,0.0071,,0.0,0.0
1743750,ลมหายใจ เดอะมิวสิคัล,ลมหายใจ เดอะมิวสิคัล,"""Lom Haijai: The Musical"" is a hit Thai jukebox romantic musical produced by Scenario. It brings together the timeless, popular hit love songs of legendary Thai songwriter Boyd Kosiyabong onto the stage for the first time, telling a moving story about love, life, and connection",en,False,0.0071,,0.0,0.0
1743736,A Vow in Ashes,A Vow in Ashes,,fr,False,0.1786,2026-07-31,10.0,1.0
1743722,g0h5t.AVI,g0h5t.AVI,Two guys go into the forest to hunt ghosts,en,False,0.0286,,0.0,0.0
